,Id,Title,ISBN,Author,publication_year,publisher,language_code,description,reviews_count,ratings_count,original_publication_year,num_pages,format,series_work,similar_books,shelves,SmallImgURL,ImgURL
0,693771,Ignited Minds: Unleashing the Power Within India,0143029827,A.P.J. Abdul Kalam,2003,Penguin Global,,"The book examines why, given all our skills, resources and talents, we, so obviously capable of being the best, settle so often for the worst. What is it that we as a nation are missing? At the heart of the book is the belief that the people of a nation have the power, by dint od hard work, to realize their dream of a truly good life. Lalam takes up different issues and themes that struck him on his pilgrimage around the country as he met thousands of schoolchildren, teachers, scientists saints and seers in the course of two years. The result is a book that motivates usto get back on the winning track and unleash the energy within a nation that has not allowed itself full rein. Ignited minds will fire the minds of the young to whom it is promarly addressed Khuswant Singh in Outlook.",346,9482,2002,178,Paperback,False,"Stay Hungry Stay Foolish;You Can Win: A Step by Step Tool for Top Achievers;It Happened In India: The Story of Pantaloons, Big Bazaar, Central and the Great Indian Consumer;Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari;2 States: The Story of My Marriage;One Night at the Call Center;The 3 Mistakes of My Life;The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny;Wise and Otherwise;Gandhi: An autobiography;Revolution 2020: Love, Corruption, Ambition;Five Point Someone: What Not to Do at IIT;The Discovery of India;Making India Awesome: New Essays and Columns;Half Girlfriend;The Immortals of Meluha (Shiva Trilogy, #1);Connect The Dots;Life is What You Make It: A Story of Love, Hope and How Determination Can Overcome Even Destiny",non-fiction india owned favorites inspirational books-i-own indian indian-authors apj self-help,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,22885411,Manan,,Mohit Parikh,2014,HarperCollins Publishers India,eng,"'He closes his eyes and finds today’s date floating towards him. Shimmering in the darkness, swivelling – like the text on the Windows 95 screensaver. It seeps in through his forehead and gets absorbed. 23-04-98 is now a part of him. Today’s date, a Saturday, when the first sign of what he so eagerly awaited has appeared . . .' <br /><br />It is the summer of 1998 in a sleepy Indian town that is jut awakening to the age of information, and young Manan has acquired his first official sign of puberty. The world around him, though, refuses to understand the magnitude of the moment. Instead, it teases him by offering all sorts of temptations, posing all sorts of quandaries. And it doesn't help that his friends are taller and larger than him, that his parents fight all the time, that his sister no longer has time for him, that the love of his life barely knows that he exists. <br /><br />With an earnest voice that is colourfully candid about middle-class India and the tyranny of family relationships, authority figures and peer pressure, Manan is a tragicomedy of growing pains and the triumphs of a stoic heart.<br /><br />'Parikh demonstrates a deft hand at painting a picture of life in middle-class India in the late ’90s and lends his protagonist a voice that rings true, page after page. Manan is an original look at a young boy’s world, much like the first Adrian Mole books. A keen observer, a compulsive problem-solver and a dreamer with his feet firmly on the ground, Manan Mehta is the boy we all know, the person we all can be.’ – The Indian Express<br /><br />‘An earnest voice runs through this 194-page book, making it a breeze. Read it not for rediscovering childhood, but if you remember that a lot of what you did as a teen revolved around love and sex.’ - Hindustan Times<br /><br />‘Mohit Parikh’s debut novel is an eloquent, sensitive and restrained look at the onset of puberty. Its earnest protagonist stays with you long after the last page is turned.’ – The Sunday Guardian<br /><br />‘Parikh exercises restraint throughout. The language, while descriptive, is never excessive or showy. Fragments such as “Incisors, molars, swallow” pithily describe Manan eating a snack. Students play “answer sheets aeroplane” after class. Not only do you get what Parikh means, better still you see it in the mind’s eye.’ – Mint Lounge",26,85,2014,200,Mass Market Paperback,False,"The Fury / Dark Reunion (The Vampire Diaries, #3-4);Tell Me How You Really Feel;Wilder Girls;The Seven Sisters (The Seven Sisters, #1);Much Ado About Nothing;The Art of Happiness;Twelfth Night;Present Over Perfect: Leaving Behind Frantic for a Simpler, More Soulful Way of Living;How We Fight For Our Lives;How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships;Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened;Batman: Year One;The Clash of Fundamentalisms: Crusades, Jihads and Modernity;Treasure Island;L'Arabe du futur 3 : Une jeunesse au Moyen-Orient, 1985-1987;L'Arabe du futur 4 : Une jeunesse au Moyen-Orient, 1987-1992;Dans la combi de Thomas Pesquet",india contemporary debut indian-writing young-adult favorites indian-authors indian-writing-english mjhh ya,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407490125l/22885411._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407490125l/22885411._SX98_.jpg
0,9796063,The Sunset Club,0670085197,Khushwant Singh,,,eng,"The book The Sunset Club has been declared by the author as his last novel. The book throws light on the loneliness and problems faced by the elderly. The three main characters in this book are Pandit Preetam Sharma, Sardar Boota Singh, and Nawab Barkatullah Baig. The trio have been a part of Sunset Club and friends for more than four decades. They are now above 80 years of age and gather at the sunset hour in Lodhi Gardens, discussing a number of controversial topics. This book reminisces nature and gives insight on the problems and intricacies faced in India.",72,926,2010,218,,False,"Terms and Conditions Apply;Jaya: An Illustrated Retelling of the Mahabharata;मुसाफिर Cafe;The Guide;दिल्ली दरबार;Indiyaapa;Malgudi Days;Shiv Kumar: Sampuran Kav Sangreh (Complete Works);मेरी प्रिय कहानियाँ;UP 65;The Argumentative Indian: Writings on Indian History, Culture and Identity;तलाश;Khooni Necklace (Sunil Book 35);Jaan Kee Baaji (Thriller);Jivan Parichay - Dr. Kumar Vishwas: जीवन परिचय - डॉ. कुमार विश्वास;गुनाहों का देवता;Wings of Fire: An Autobiography;Vinash Ke Badal (Sunil Book 32)",fiction india indian-authors favorites default owned indian indian-fiction owned-books k-singh,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305572138l/9796063._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305572138l/9796063._SX98_.jpg
0,634583,Wings of Fire: An Autobiography,8173711461,A.P.J. Abdul Kalam,2011,Universities Press,en-US,"Avul Pakir Jainulabdeen Abdul Kalam, the son of a little-educated boat-owner in Rameswaram, Tamil Nadu, had an unparalleled career as a defence scientist, culminating in the highest civilian award of India, the Bharat Ratna. As chief of the country's defence research and development programme, Kalam demonstrated the great potential for dynamism and innovation that existed in seemingly moribund research establishments. This is the story of Kalam's rise from obscurity and his personal and professional struggles, as well as the story of Agni, Prithvi, Akash, Trishul and Nag-missiles that have become household names in India and that have raised the nation to the level of a missile power of international reckoning. This is also the saga of independent India's struggle for technological self-sufficiency and defensive autonomy-a story as much about politics, domestic and international, as it is about science.",1259,34646,1999,,,False,"You Can Win: A Step by Step Tool for Top Achievers;Gandhi: An autobiography;2 States: The Story of My Marriage;Five Point Someone: What Not to Do at IIT;Half Girlfriend;The Immortals of Meluha (Shiva Trilogy, #1);The 3 Mistakes of My Life;Revolution 2020: Love, Corruption, Ambition;Playing It My Way: My Autobiography;The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny;Stay Hungry Stay Foolish;The Oath of the Vayuputras (Shiva Trilogy, #3);One Night at the Call Center;Data Structures and Algorithms Made Easy;The Secret of the Nagas (Shiva Trilogy #2);The Power of Your Subconscious Mind;Scion of Ikshvaku (Ram Chandra #1);Word Power Made Easy",biography non-fiction autobiography favorites biographies owned india indian-authors books-i-own wings-of-fire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295670969l/634583._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295670969l/634583._SX98_.jpg
0,575715,"Anything for You, Ma'am: An IITian's Love Story",8188575860,Tushar Raheja,,,eng,"Tejas can’t help falling madly in love with his sister’s beautiful best friend Shreya even though she lives at the other end of the nation, in Chennai….and he would do anything for her….even jeopardize his career to travel the length of the country just to meet her.<br /><br />Thus begins Tejas’s extremely eventful and humorous journey where Mr. Fate pits him, as only he can, against Professor Sidhu who would do anything to stop him; and conjures a host of interesting characters who travel some part of his journey with him weaving together extremely witty plots….and well, Mr. Fate, it seems, has more roles in his ingenious mind for ""Biobull"" than just remain a rocking bus..",240,6753,2006,,,False,"Of Course I Love You...! Till I Find Someone Better...;Five Point Someone: What Not to Do at IIT;The 3 Mistakes of My Life;2 States: The Story of My Marriage;I Too Had a Love Story;One Night at the Call Center;Revolution 2020: Love, Corruption, Ambition;Can Love Happen Twice?;Oh Shit, Not Again;When Only Love Remains;Till The Last Breath;Just Friends;If It's Not Forever. It's Not Love.;Like It Happened Yesterday;Now That You're Rich . . . Let's Fall In Love;Half Girlfriend;Trust Me: a romantic comedy set in Bollywood;You Were My Crush!...till you said you love me!",fiction romance indian-authors indian owned indian-fiction english favorites indian-author books-i-own,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260981980l/575715._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260981980l/575715._SX98_.jpg
0,10821670,Day Scholar,,Siddharth Chowdhury,2010,Picador India,eng,"Zorawar Singh Shokeen of Chandrawal is one of those Delhi musclemen who run its politics from the shadows. He owns a house in the environs of the University North Campus, which he lets out as a hostel for boys. Occasionally, he uses the hostel to host his mistress, Madam Midha. Otherwise, he recruits from among his young tenants the footsoldiers for his campus campaigns; their leader, a scrawny MA (Previous) student from Bihar -- the legendary Jishnu da. It is 1992, and at this aggressively male world, ordered along the simple principles of caste, class and region, arrive two kids from Patna. The fresh-faced Pranjal Sinha and his up-for-it best friend, and the narrator of Day Scholar, Hriday Thakur.<br /><br />In the twilight years between adolescence and adulthood, the Shokeen Niwas boys are concerned with elections, girls and examinations. And Hriday, who hopes to be a writer some day, is drawn, like moth to flame, irresistibly to the material they provide. Forsaking his first love, he becomes trapped instead by a series of misjudgements that lead him finally to the doorstep of Madam's house and, in it, her fourteen-year-old apple-cheeked daughter Sonya. If Hriday can be saved, it is only by the act of reading and writing.<br /><br />This is a novel about love, ambition, and the fragility of both. As tender as fumbling youth and as hard as a calloused fist, Day Scholar is a clear-eyed, gritty and, ultimately, beautiful exposition of innocence under fire. It marks Siddharth Chowdhury as one of the most extraordinarily gifted writers of his generation.",13,79,2010,164,Hardcover,False,"Miss Laila, Armed and Dangerous;Best Food Writing;Beauty;The Anarchy: The East India Company, Corporate Violence, and the Pillage of an Empire;The Ballad of the Sad Café and Other Stories;The Whispering Muse;Wide Sargasso Sea;10 Minutes 38 Seconds in This Strange World;Across the Black Waters;Building Stories;Son of the Thundercloud;Parade;Fleishman Is in Trouble;Poonachi: Or the Story of a Black Goat;Medallion Status: True Stories from Secret Rooms;Mahuldiha Days;In the Pond;The Forest of Enchantments",indian fiction default around-the-world home-library year_of_reading_the_world asia-s-se malp-09 dsc-prize owned,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389722086l/10821670._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389722086l/10821670._SX98_.jpg
0,11857408,"Fifty Shades Darker (Fifty Shades, #2)",1612130585,E.L. James,2011,The Writer's Coffee Shop Publishing House,eng,"Daunted by the singular sexual tastes and dark secrets of the beautiful, tormented young entrepreneur Christian Grey, Anastasia Steele has broken off their relationship to start a new career with a Seattle publishing house. But desire for Christian still dominates her every waking thought, and when he proposes a new arrangement, Anastasia cannot resist. They rekindle their searing sensual affair, and Anastasia learns more about the harrowing past of her damaged, driven, and demanding Fifty Shades. While Christian wrestles with his inner demons, Anastasia must confront her anger and envy of the women who came before her and make the most important decision of her life. Erotic, sparkling and suspenseful, <i>Fifty Shades Darker</i> is the irresistibly addictive second part of the Fifty Shades trilogy.",28793,701394,2011,532,Paperback,True,"Breaking Dawn (Twilight, #4);Eclipse (Twilight, #3);New Moon (Twilight, #2);Bared to You (Crossfire, #1);Reflected in You (Crossfire, #2);Entwined with You (Crossfire, #3);A Walk to Remember;Captivated by You (Crossfire, #4);Twilight (Twilight, #1);The Notebook (The Notebook, #1);Beautiful Disaster (Beautiful, #1);Grey: Fifty Shades of Grey as Told by Christian by by E L James | Summary & Analysis;Dear John (screenplay);One with You (Crossfire, #5);Dear John;This Man (This Man, #1);Gabriel's Inferno (Gabriel's Inferno, #1);Catching Fire (The Hunger Games, #2)",romance favorites erotica fiction series bdsm adult books-i-own contemporary owned,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358266080l/11857408._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358266080l/11857408._SX98_.jpg
0,11870085,The Fault in Our Stars,,John Green,2012,Dutton Books,eng,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a gorgeous plot twist named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.<br /><br />Insightful, bold, irreverent, and raw, The Fault in Our Stars is award-winning author John Green's most ambitious and heartbreaking work yet, brilliantly exploring the funny, thrilling, and tragic business of being alive and in love.",151782,3244735,2012,313,Hardcover,False,"Twilight (Twilight, #1);Divergent (Divergent, #1);The Hunger Games (The Hunger Games, #1);Fifty Shades of Grey (Fifty Shades, #1);Harry Potter and the Sorcerer's Stone (Harry Potter, #1);The Notebook (The Notebook, #1);Eleanor & Park;The Perks of Being a Wallflower;Me Before You (Me Before You, #1);To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1);Pride and Prejudice;If I Stay (If I Stay, #1);To Kill a Mockingbird (To Kill a Mockingbird, #1);Gone Girl;Fangirl;The Great Gatsby;The Giver (The Giver, #1);City of Bones (The Mortal Instruments, #1)",favorites young-adult fiction romance ya books-i-own contemporary owned favourites realistic-fiction,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360206420l/11870085._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360206420l/11870085._SX98_.jpg
0,5139,"The Devil Wears Prada (The Devil Wears Prada, #1)",0307275558,Lauren Weisberger,2006,Anchor Books,eng,"A delightfully dishy novel about the all-time most impossible boss in the history of impossible bosses. <br />Andrea Sachs, a small-town girl fresh out of college, lands the job “a million girls would die for.” Hired as the assistant to Miranda Priestly, the high-profile, fabulously successful editor of ""Runway ""magazine, Andrea finds herself in an office that shouts ""Prada! Armani! Versace!"" at every turn, a world populated by impossibly thin, heart-wrenchingly stylish women and beautiful men clad in fine-ribbed turtlenecks and tight leather pants that show off their lifelong dedication to the gym. With breathtaking ease, Miranda can turn each and every one of these hip sophisticates into a scared, whimpering child. <br />THE DEVIL WEARS PRADA gives a rich and hilarious new meaning to complaints about “The Boss from Hell.” Narrated in Andrea’s smart, refreshingly disarming voice, it traces a deep, dark, devilish view of life at the top only hinted at in gossip columns and over Cosmopolitans at the trendiest cocktail parties. From sending the latest, not-yet-in-stores Harry Potter to Miranda’s children in Paris by private jet, to locating an unnamed antique store where Miranda had at some point admired a vintage dresser, to serving lattes to Miranda at precisely the piping hot temperature she prefers, Andrea is sorely tested each and every day—and often late into the night with orders barked over the phone. She puts up with it all by keeping her eyes on the prize: a recommendation from Miranda that will get Andrea a top job at any magazine of her choosing. As things escalate from the merely unacceptable to the downright outrageous, however, Andrea begins to realize that the job a million girls would die for may just kill her. And even if she survives, she has to decide whether or not the job is worth the price of her soul.",8868,759445,2003,432,Paperback,True,"Confessions of a Shopaholic (Shopaholic, #1);Bridget Jones's Diary (Bridget Jones, #1);Something Borrowed (Darcy & Rachel, #1);The Nanny Diaries (Nanny, #1);Can You Keep a Secret?;The Notebook (The Notebook, #1);The Undomestic Goddess;In Her Shoes;P.S. I Love You (P.S. I Love You, #1);Shopaholic & Baby (Shopaholic, #5);Good in Bed (Cannie Shapiro, #1);Mr. Maybe;Remember Me?;Bridget Jones: The Edge of Reason (Bridget Jones, #2);The Sisterhood of the Traveling Pants (Sisterhood, #1);Sex and the City;Fifty Shades of Grey (Fifty Shades, #1);Me Before You (Me Before You, #1)",chick-lit fiction books-i-own favorites contemporary owned romance chicklit adult humor,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,475173,The Night Train at Deoli and Other Stories,014011615X,Ruskin Bond,1989,Penguin Books,eng,A collection of short stories on small town life by one of India's novelists.,177,3665,1988,248,Paperback,False,"Swami and Friends;The Inscrutable Americans;Malgudi Days;The Complete Adventures of Feluda, Vol. 1;Em and The Big Hoom;Samskara: A Rite for a Dead Man;The Man-Eating Leopard of Rudraprayag;Train to Pakistan;I Too Had a Love Story;The Golden Fortress;Like It Happened Yesterday;2 States: The Story of My Marriage;Five Point Someone: What Not to Do at IIT;The 3 Mistakes of My Life;Our Moon Has Blood Clots: The Exodus of the Kashmiri Pandits;Man-Eaters of Kumaon;ಕರ್ವಾಲೊ | Karvalo;Chokher Bali",short-stories favorites fiction ruskin-bond india indian indian-authors books-i-own favourites classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356444140l/475173._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356444140l/475173._SX98_.jpg
0,386142,Legally Blonde,0751534552,Amanda Brown,,Time Warner Books UK,eng,"<b>
  <i>The hilarious novel that inspired the blockbuster movie--including what's next for Elle Woods!</i>
</b><br /><br />Elle Woods, California University senior, seems to have it all. President of Delta Gamma sorority, she's aced her major--sociopolitical jewellery design--and is on the verge of becoming Mrs. Warner Huntington III. Too bad Warner, bound for Stanford Law, dumps her with the explanation he needs a more ""serious"" woman at his side. Faced with this unexpected reversal of fortune, Woods doesn't get depressed, she gets busy.<br /><br />Thanks to a creative application video and a demand for ""diversity"" at Stanford Law, Elle gets admitted. Soon she's packing her convertible--as well as her pet Chihuahua ""Underdog""--and heading north, determined to win back her man. Smart, fast, and funny, <b>
  <i>Legally Blonde</i>
</b> proves how much fun blondes really can have!",264,12777,2001,272,Paperback,False,"Sex and the City;Sleeping with the Enemy;The First Wives Club;Beaches;Must Love Dogs (Must Love Dogs, #1);Riding in Cars with Boys: Confessions of a Bad Girl Who Makes Good;Braveheart;It Had to Be You (Gossip Girl, #0.5);E.T. the Extra-Terrestrial in His Adventure on Earth;The Devil Wears Prada (The Devil Wears Prada, #1);The Pursuit of Happyness;Sex and the City: Kiss and Tell;Million Dollar Baby: Stories from the Corner;The Devil's Advocate;Forrest Gump (Forrest Gump, #1);Driving Miss Daisy;Steel Magnolias;Shakespeare in Love: A Screenplay",chick-lit fiction contemporary romance movies books-i-own humor chicklit movie owned,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,23488171,2014: The Election That Changed India,,Rajdeep Sardesai,,,eng,"The 2014 Indian general elections has been regarded as the most important elections in Indian history since 1977. It saw the decimation of the ruling Congress party, a spectacular victory for the BJP and a new style of campaigning that broke every rule in the political game. But how and why?<br /><br />In his riveting book, Rajdeep Sardesai tracks the story of this pivotal elections through all the key players and the big news stories. Beginning with 2012, when Narendra Modi won the state elections in Gujarat for a third time but set his sights on a bigger prize, to the scandals that crippled Manmohan Singh and UPA 2 and moving to the back-room strategies of Team Modi, the extraordinary missteps of Rahul Gandhi and the political dramas of an election year, he draws a panoramic picture of the year that changed India. Page-turning, full of insights and great portraits, and written with a media insider's eye, 2014 is political storytelling at its absolute best.",136,1027,2014,,,False,"The Accidental Prime Minister (The Making and Unmaking of Manmohan Singh);India After Gandhi: The History of the World's Largest Democracy;India Grows At Night;1991: How P. V. Narasimha Rao Made History;Playing It My Way: My Autobiography;India Unbound: The Social and Economic Revolution from Independence to the Global Information Age;Half - Lion: How P.V. Narasimha Rao Transformed India;Not Just an Accountant: The Diary of the Nation's Conscience Keeper;Devil's Advocate: The Untold Story;The Modi Effect - Inside Narendra Modi's Campaign To Transform India;Shades of Saffron: From Vajpayee To Modi;Mother, Where's My Country?: Looking for Light in the Darkness of Manipur;Men of Steel: India's Business leaders in candid conversation;Our Moon Has Blood Clots: The Exodus of the Kashmiri Pandits;The Difficulty of Being Good: On the Subtle Art of Dharma;Mossad: The Greatest Missions of the Israeli Secret Service;A Century Is Not Enough: My Roller-coaster Ride to Success;281 and Beyond",politics non-fiction india journalism favorites south-asia indian current-affairs indian-history kindle,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,292163,Trust Me: a romantic comedy set in Bollywood,8129109832,Rajashree,,Rupa Publications India,eng,"Trust Me is a humorous story about love, breakups, and friendship. It has been written with dramatic twists and turns and emotional upheavals, which are akin to the experiences of people in the Bollywood film industry.",55,1383,2006,242,,False,"2 States: The Story of My Marriage;Anything for You, Ma'am: An IITian's Love Story;Revolution 2020: Love, Corruption, Ambition;Five Point Someone: What Not to Do at IIT;I Too Had a Love Story;The 3 Mistakes of My Life;Can Love Happen Twice?;Almost Single;You Were My Crush!...till you said you love me!;Half Girlfriend;Till The Last Breath;Of Course I Love You...! Till I Find Someone Better...;One Night at the Call Center;Anything Else But Love;She Broke Up, I Didn’t! .... I just kissed someone else!;Train to Pakistan;Now That You're Rich . . . Let's Fall In Love;OOPS! 'I' fell in love! just by chance...",chick-lit indian-authors romance india indian-fiction fiction owned indian-writing books-i-own contemporary,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298785228l/292163._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298785228l/292163._SX98_.jpg
0,11182957,The Guide,8185986074,R.K. Narayan,2007,Indian Thought Publications,eng,"Railway Raju is a disarmingly corrupt tourist guide, who lives by his wits and falls in love with a beautiful dancer. More by chance than skill, he seduces her away from her husband, a lonely writer who is obsesses with local rock-carvings, and transforms her into a celebrity courted by wealthy and influential dignitaries wherever she performs. <br /><br />THE GUIDE floats as gently as a lily pad on the surface of Indian life and yet suggests the depths beneath. It manages to describe a saint who is neither born nor made but simple happens, almost like a weather.",488,8101,1958,247,Paperback,False,"Train to Pakistan;The Shadow Lines;The Post Office;Untouchable;English, August: An Indian Story;Five Point Someone: What Not to Do at IIT;Nagamandala: Play With A Cobra;Anandamath;Chronicle of a Corpse Bearer;Coolie;The Great Indian Novel;Dance Like a Man: A Stage Play in Two Acts;In Custody;The Home and the World;The Mahabharata: A Shortened Modern Prose Version of the Indian Epic;Look Back in Anger;Autobiography of a Spiritually Incorrect Mystic;The Palace of Illusions",fiction india indian classics favorites indian-authors owned 1001-books 1001 indian-literature,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303480799l/11182957._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303480799l/11182957._SX98_.jpg
0,105576,Five Point Someone: What Not to Do at IIT,8129104598,Chetan Bhagat,,,en-GB,"Five Point Someone is a story about three friends in IIT who are unable to cope.<br /><br />The book starts with a disclaimer, “This is not a book to teach you how to get into IIT or even how to live in college. In fact, it describes how screwed up things can get if you don’t think straight.”<br /><br />Three hostelmates – Alok, Hari and Ryan get off to a bad start in IIT – they screw up the first class quiz. And while they try to make amends, things only get worse. It takes them a while to realize: If you try and screw with the IIT system, it comes back to double screw you. Before they know it, they are at the lowest echelons of IIT society. They have a five-point-something GPA out of ten, ranking near the end of their class. This GPA is a tattoo that will remain with them, and come in the way of anything else that matters – their friendship, their future, their love life. While the world expects IITians to conquer the world, these guys are struggling to survive.<br /><br />Will they make it? Do under performers have a right to live? Can they show that they are not just a five-point-somebody but a five-point-someone?",2079,78572,2004,267,,False,"I Too Had a Love Story;The Immortals of Meluha (Shiva Trilogy, #1);Can Love Happen Twice?;The Secret of the Nagas (Shiva Trilogy #2);The Oath of the Vayuputras (Shiva Trilogy, #3);Wings of Fire: An Autobiography;Of Course I Love You...! Till I Find Someone Better...;Life is What You Make It: A Story of Love, Hope and How Determination Can Overcome Even Destiny;The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny;Anything for You, Ma'am: An IITian's Love Story;Scion of Ikshvaku (Ram Chandra #1);You Can Win: A Step by Step Tool for Top Achievers;Like It Happened Yesterday;If It's Not Forever. It's Not Love.;Now That You're Rich . . . Let's Fall In Love;Your Dreams Are Mine Now;Chanakya's Chant;The Krishna Key",fiction chetan-bhagat indian-authors indian favorites india owned books-i-own english indian-fiction,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298571209l/105576._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298571209l/105576._SX98_.jpg
0,14574740,"The Adventures of Tom Sawyer (Tom Sawyer & Huckleberry Finn, #1)",1908533137,Mark Twain,2012,Atlantic Publishing,,"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book.",9121,713236,1875,256,Paperback,True,"Romeo and Juliet;A Tale of Two Cities;The Scarlet Letter;The Little Prince;The Call of the Wild/White Fang;The Old Man and the Sea;The Odyssey;Great Expectations;Of Mice and Men;Little Women;Oliver Twist;The Count of Monte Cristo;Animal Farm;To Kill a Mockingbird (To Kill a Mockingbird, #1);A Christmas Carol;The Jungle Books;Hamlet;The Catcher in the Rye",classics fiction classic favorites adventure young-adult owned historical-fiction books-i-own literature,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356148608l/14574740._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356148608l/14574740._SX98_.jpg
0,9453895,Battle For Bittora,,Anuja Chauhan,,,eng,"Twenty-five-year-old Jinni lives in Mumbai, works in a hip animation studio and is perfectly happy with her carefree and independent existence. Until her bossy grandmother shows up and announces that it is Jinni’s 'duty' to drop everything and come and contest the upcoming Lok Sabha elections from their sleepy hometown, Bittora.Of course Jinni swears she won't. But she soon ends up swathed in cotton saris and frumpy blouses, battling prickly heat, corruption and accusations of nymphomania as candidate Sarojini Pande, a daughter of the illustrious Pande dynasty of Pavit Pradesh. And if life isn’t fun enough already, her main opposition turns out to be Bittora ex-royal,Zain Altaf Khan – an irritatingly idealistic though undeniably lustworthy individual with whom Jinni shares a complicated history…<br /><br />Enlivened by Chauhan’s characteristic brand of wicked humour and sexy romanticism, this is a rollicking new tale of young India.",185,2324,2009,426,Paperback,False,The Wedding Photographer;Pyjamas are Forgiving;The Forest of Enchantments;Man of Her Match;Paradise Towers;Sita's Sister;The Rabbit and the Squirrel: A Love Story about Friendship;And the Mountains Echoed;Cobalt Blue;The Legend of Lakshmi Prasad;I've never been (Un)happier: (Penguin Petit);A Marriage Knot: a tangled love story;Milk Teeth;Will You Still Love Me;The Palace of Illusions;The Shadow Lines;The Perils of Being Moderately Famous;Leila,romance fiction chick-lit indian-authors favorites contemporary india indian indian-fiction indian-author,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1287856268l/9453895._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1287856268l/9453895._SX98_.jpg
