,Id,Title,ISBN,Author,publication_year,publisher,language_code,description,reviews_count,ratings_count,original_publication_year,num_pages,format,series_work,similar_books,shelves,SmallImgURL,ImgURL
0,6699948,"Big Jack (In Death, #17.5)",0425234908,J.D. Robb,2010,Berkley,eng,"In New York City in 2059, someone is pursuing missing gems from a decades-old heist…someone who’s willing to kill for them. Sharp-witted and sexy, NYPSD Lieutenant Eve Dallas is used to traveling in the shadowy corners outside the law. And in a future where crime meets cutting-edge technology, she will attempt to track down the diamonds once and for all—and stop the danger and death that have surrounded the jewels for years.",313,9540,2003,309,Paperback,True,"Hot Rocks;Festive in Death: by JD Robb | Summary & Analysis;Concealed in Death: by J. D. Robb -- Sidekick;Concealed in Death: by J. D. Robb -- Review;The Rise of Magicks (Chronicles of The One, #3);The Devil You Know (Holly Lin #3);Birthright;Someone to Remember (Westcott #7);Under Currents;One Witch Too Few (The Witch Next Door, #1);Beginnings (Kate Martinelli);Shades Of Gray (Hagen Series #8);Labyrinth (FBI Thriller #23);Any Witch Way (The Witch Next Door, #3);Sweep with Me (Innkeeper Chronicles, #4.5);Wonderland: An Anthology;Homeport;True Betrayals",mystery jd-robb j-d-robb romance in-death in-death-series fiction crime series romantic-suspense,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521248555l/6699948._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521248555l/6699948._SX98_.jpg
0,31296952,"Valley of Embers (The Landkist Saga, #1)",1535244356,Steven Kelliher,2016,,eng,"For hundreds of years, the flame-wielding Embers have been the last line of defense against the nightmare creatures from the World Apart, but the attacks are getting worse. Kole Reyna guards Last Lake from the terrors of the night, but he fears for his people’s future.<br /><br />When Kole is wounded by a demon unlike any they have seen before, the Emberfolk believe it is a sign of an ancient enemy returned, a powerful Sage known as the Eastern Dark. <br /><br />Kole has never trusted in prophecy, but with his people hanging on the precipice, he reluctantly agrees to lead the Valley’s greatest warriors in a last desperate bid for survival. Together, they will risk everything in search of a former ally long-thought dead, and whether Kole trusts him or not, he may be the only one capable of saving them.",108,477,2016,434,Paperback,True,"Never Die;A Sellsword's Compassion (The Seven Virtues #1);Kings of Paradise (Ash and Sand #1);The Path of Flames (Chronicles of the Black Gate #1);The Black Shriving (Chronicles of the Black Gate #2);The Crimson Queen (The Raveling, #1);The Silver Sorceress;Uncrowned (Cradle, #7);Into the Labyrinth (Mage Errant #1);Jewel of the Endless Erg (Mage Errant #2);The Sword of Kaigen;The Reborn King (The Dragon's Blade, #1);The White Song (Chronicles of the Black Gate #5);Winter's King (The Wings of War, #3);Paternus: Rise of Gods (The Paternus Trilogy, #1);Darklands (The Rhenwars Saga, #2);Death March (Euphoria Online #1);A Traitor in Skyhold (Mage Errant #3)",fantasy epic-fantasy kindle owned dnf high-fantasy indie kindle-unlimited self-published adventure,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529655542l/31296952._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529655542l/31296952._SX98_.jpg
0,7260188,"Mockingjay (The Hunger Games, #3)",0439023513,Suzanne Collins,2010,Scholastic Press,eng,"<b>My name is Katniss Everdeen.<br />Why am I not dead?<br />I should be dead.</b><br /><br />Katniss Everdeen, girl on fire, has survived, even though her home has been destroyed. Gale has escaped. Katniss's family is safe. Peeta has been captured by the Capitol. District 13 really does exist. There are rebels. There are new leaders. A revolution is unfolding.<br /><br />It is by design that Katniss was rescued from the arena in the cruel and haunting Quarter Quell, and it is by design that she has long been part of the revolution without knowing it. District 13 has come out of the shadows and is plotting to overthrow the Capitol. Everyone, it seems, has had a hand in the carefully laid plans--except Katniss.<br /><br />The success of the rebellion hinges on Katniss's willingness to be a pawn, to accept responsibility for countless lives, and to change the course of the future of Panem. To do this, she must put aside her feelings of anger and distrust. She must become the rebels' Mockingjay--no matter what the personal cost.",100228,2171864,2010,390,Hardcover,True,"Insurgent (Divergent, #2);Allegiant (Divergent, #3);New Moon (Twilight, #2);Divergent (Divergent, #1);Eclipse (Twilight, #3);Breaking Dawn (Twilight, #4);The Maze Runner (The Maze Runner, #1);Harry Potter and the Prisoner of Azkaban (Harry Potter, #3);Harry Potter and the Chamber of Secrets (Harry Potter, #2);Harry Potter and the Goblet of Fire (Harry Potter, #4);Harry Potter and the Half-Blood Prince (Harry Potter, #6);Harry Potter and the Order of the Phoenix (Harry Potter, #5);The Giver (The Giver, #1);The Scorch Trials (The Maze Runner, #2);The Fault in Our Stars;The Death Cure (The Maze Runner, #3);Twilight (Twilight, #1);Harry Potter and the Deathly Hallows (Harry Potter, #7)",young-adult favorites dystopian fiction dystopia ya fantasy science-fiction books-i-own sci-fi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358275419l/7260188._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358275419l/7260188._SX98_.jpg
0,201175,"Rapture in Death (In Death, #4)",1423301854,J.D. Robb,2006,Brilliance Audio,,"They died with smiles on their faces. Three apparent suicides: a brilliant engineer, an infamous lawyer, and a controversial politician. Three strangers with nothing in common - and no obvious reasons for killing themselves. Lieutenant Eve Dallas found the deaths suspicious. And her instincts paid off when autopsies revealed small burns on the brains of the victims.<br /><br />Was it a genetic abnormality or a high-tech method of murder? Eve's investigation turned to the provocative world of virtual-reality games - where the same techniques used to create joy and desire could also prompt the mind to become the weapon of its own destruction...",1428,37850,1996,9,MP3 CD,True,"Concealed in Death: by J. D. Robb -- Review;The Rise of Magicks (Chronicles of The One, #3);Under Currents;Hot Rocks;Fairytale Romance: A Collection of Debbie Macomber Classics: Some Kind of Wonderful, Almost Paradise, Cindy and the Prince;Of Blood and Bone (Chronicles of The One, #2);Festive in Death: by JD Robb | Summary & Analysis;J.D. Robb: A Biography;Without a Trace (The O'Hurleys, #4);Girl Blue (Brown & de Luca, #5);Shelter in Place;Carnal Innocence;The Promise of a Kiss (Regency Novella, #1);Flirting With Danger (Samantha Jellicoe, #1);Convincing Alex (The Stanislaskis, #4);Dead Souls MC Series: Books 1-5;Northern Lights;High Noon",mystery romance j-d-robb jd-robb crime romantic-suspense in-death-series in-death fiction series,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347628556l/201175._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347628556l/201175._SY160_.jpg
0,7896527,"Throne of Glass (Throne of Glass, #1)",,Sarah J. Maas,2012,Bloomsbury USA Children's,eng,"<i>This is a previously published edition of <a href=""https://www.goodreads.com/book/show/23599075-throne-of-glass"" rel=""nofollow""> ISBN13: 9781599906959</a>.</i><br /><br />After serving out a year of hard labor in the salt mines of Endovier for her crimes, 18-year-old assassin Celaena Sardothien is dragged before the Crown Prince. Prince Dorian offers her her freedom on one condition: she must act as his champion in a competition to find a new royal assassin.<br /><br />Her opponents are men-thieves and assassins and warriors from across the empire, each sponsored by a member of the king's council. If she beats her opponents in a series of eliminations, she'll serve the kingdom for four years and then be granted her freedom. Celaena finds her training sessions with the captain of the guard, Westfall, challenging and exhilarating. But she's bored stiff by court life. Things get a little more interesting when the prince starts to show interest in her ... but it's the gruff Captain Westfall who seems to understand her best.<br /><br />Then one of the other contestants turns up dead ... quickly followed by another. Can Celaena figure out who the killer is before she becomes a victim? As the young assassin investigates, her search leads her to discover a greater destiny than she could possibly have imagined.",39786,517542,2012,406,Hardcover,True,"Red Queen (Red Queen, #1);City of Bones (The Mortal Instruments, #1);Shadow and Bone (The Shadow and Bone Trilogy, #1);The Selection (The Selection, #1);The Cruel Prince (The Folk of the Air, #1);Graceling (Graceling Realm, #1);Six of Crows (Six of Crows, #1);Cinder (The Lunar Chronicles, #1);The Wicked King (The Folk of the Air, #2);Clockwork Angel (The Infernal Devices, #1);Siege and Storm (The Shadow and Bone Trilogy, #2);The Lightning Thief (Percy Jackson and the Olympians, #1);Shatter Me (Shatter Me, #1);The Queen of Nothing (The Folk of the Air, #3);Ruin and Rising (The Shadow and Bone Trilogy, #3);An Ember in the Ashes (An Ember in the Ashes, #1);Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1);Grave Mercy (His Fair Assassin, #1)",fantasy favorites young-adult ya books-i-own romance owned series favourites magic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495278054l/7896527._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495278054l/7896527._SX98_.jpg
0,8315872,"Treachery in Death (In Death, #32)",0399157034,J.D. Robb,,,eng,"Eve Dallas and her partner, Peabody, are following up on a brutal, senseless crime — an elderly grocery owner killed by three stoned punks for nothing more than kicks and snacks. And for the first time, Peabody is primary detective on the case, which means she has to get used to a new level of authority and responsibility. Good thing she learned the ropes from a master like Eve.<br /><br />But after rounding up the perps, Peabody stumbles upon a much trickier situation. Determined to start working out as hard as she grills suspects, she chooses to do it at the old, rarely-used gym at Central. After a grueling workout, she squeezes into one of the narrow shower stalls, happy to have the place to herself. Just after she shuts the water off, the gym door clatters open — and while she cringes inside the stall, trying not to make a sound, Peabody overhears two fellow officers, Garnet and Oberman, arguing. References are made to delivering product, and a house in the islands, and someone named Keener who’s supposed to look like an OD. It doesn’t take long for a naked and vulnerable Peabody to realize that both officers are crooked — guilty not just of corruption but of murder as well. Fortunately, the two clear out of the locker room without realizing there was a witness.<br /><br />Eve Dallas may have trained Peabody well — but this is too dangerous for one person to take on alone. Now Peabody, Eve, and her husband, Roarke, must try to get the hard evidence they need to bring the dirty cops down — knowing all the while that the two have already killed to keep their secret, and are no doubt willing to do it again.<br /><br />11 Audio CDs / 13 Hours 14 mins <br /><br />~",1277,23792,2011,375,,True,"Chasing Fire;In Too Deep (Arcane Society, #10; Looking Glass Trilogy, #1);Festive in Death: by JD Robb | Summary & Analysis;Hiding in the Shadows (Bishop/Special Crimes Unit #2; Shadows #2);Silver Master (Ghost Hunters, #4);Hot Rocks;Concealed in Death: by J. D. Robb -- Review;All Through the Night (Troubleshooters, #12);Under Currents;The Ideal Man (Buchanan-Renard, #9);The Rise of Magicks (Chronicles of The One, #3);Deuces Wild (Gemini Project #3);Three Fates;Firestorm;Sanctuary;The Vanishing (Fogg Lake #1);Gregory (Hathaway House #7);Cry No More",mystery jd-robb j-d-robb romance in-death in-death-series favorites crime romantic-suspense fiction,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,238141,"Memory in Death (In Death, #22)",0425210731,J.D. Robb,2006,Berkley Books,eng,"The #1 ""New York Times""-bestselling author of ""Survivor in Death"" has Lieutenant Eve Dallas walking a tightrope between her professional duties and her private demons. <br /> Eve Dallas is one tough cop. She's got no problem dealing with a holiday reveler in a red suit who plunges thirty-seven stories and gives new meaning to the term ""sidewalk Santa."" But when she gets back to the station and Trudy Lombard shows up, it's all Eve can do to hold it together. Instantly, she's thrown back into the past, to the days when she was a vulnerable, traumatized girl-trapped in foster care with the twisted woman who now sits in front of her, smiling. <br /> Trudy claims she just wanted to see how Eve was doing. But Eve's husband, Roarke, suspects otherwise-and his suspicions prove correct when Trudy arrives at his office, demanding money in exchange for keeping the ugly details of his wife's childhood a secret. Barely restraining himself, Roarke shows her the door-and makes it clear that she'd be wise to get out of New York and never bother him or his wife again. <br /> But just a few days later, Trudy's found on the floor of her hotel room, a mess of bruises and blood. A cop to the core, Eve is determined to solve the case, if only for the sake of Trudy's bereaved son. Unfortunately, Eve is not the only one to have suffered at this woman's hands, and she and Roarke will follow a circuitous, dangerous path to find out who turned this victimizer into a victim.",709,24876,2006,375,Mass Market Paperback,True,"Hot Rocks;The Quinns' Christmas (Chesapeake Bay Saga, #3.5);Under Currents;Concealed in Death: by J. D. Robb -- Review;The Rise of Magicks (Chronicles of The One, #3);Ride the High Lonesome (Outlaw Trail, #1);Trading Horse;Scarlet Fever;The Missing Piece (The Jigsaw Files #1);The Last Warrant;A Bride for Brynmor (Songbird Junction, #1);Scarlett and Blizzard (Starwood Fairy Tales Book 1);Upon a Midnight Clear;A Heart of Blood and Ashes (A Gathering of Dragons, #1);The Vanishing (Fogg Lake #1);Moon Water;Keeping Christmas (Rodeo Romance #7);Just Friends",mystery j-d-robb romance jd-robb in-death in-death-series crime fiction romantic-suspense futuristic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1299457743l/238141._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1299457743l/238141._SX98_.jpg
0,8755776,"City of Lost Souls (The Mortal Instruments, #5)",1442416866,Cassandra Clare,2012,Margaret K. McElderry Books,eng,"The <i>New York Times</i> bestselling Mortal Instruments continues—and so do the thrills and danger for Jace, Clary, and Simon.<br /><br />What price is too high to pay, even for love? When Jace and Clary meet again, Clary is horrified to discover that the demon Lilith’s magic has bound her beloved Jace together with her evil brother Sebastian, and that Jace has become a servant of evil. The Clave is out to destroy Sebastian, but there is no way to harm one boy without destroying the other. As Alec, Magnus, Simon, and Isabelle wheedle and bargain with Seelies, demons, and the merciless Iron Sisters to try to save Jace, Clary plays a dangerous game of her own. The price of losing is not just her own life, but Jace’s soul. She’s willing to do anything for Jace, but can she still trust him? Or is he truly lost?<br /><br />Love. Blood. Betrayal. Revenge. Darkness threatens to claim the Shadowhunters in the harrowing fifth book of the Mortal Instruments series.",18941,392629,2012,546,Hardcover,True,"Cazadores De Sombras, Los Origenes I;Insurgent (Divergent, #2);Allegiant (Divergent, #3);Crescendo (Hush, Hush, #2);Frostbite (Vampire Academy, #2);Crown of Midnight (Throne of Glass, #2);The Queen of Nothing (The Folk of the Air, #3);Heir of Fire (Throne of Glass, #3);The Wicked King (The Folk of the Air, #2);The Elite (The Selection, #2);Queen of Shadows (Throne of Glass, #4);Hush, Hush (Hush, Hush, #1);A Court of Mist and Fury (A Court of Thorns and Roses, #2);Siege and Storm (The Shadow and Bone Trilogy, #2);The One (The Selection, #3);Shadow and Bone (The Shadow and Bone Trilogy, #1);Finale (Hush, Hush, #4);The Cruel Prince (The Folk of the Air, #1)",favorites fantasy young-adult books-i-own ya paranormal owned romance series cassandra-clare,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477703l/8755776._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477703l/8755776._SX98_.jpg
0,1582996,"City of Ashes (The Mortal Instruments, #2)",1416914293,Cassandra Clare,2008,Margaret K. McElderry Books,eng,"<i>Also see: Alternate Cover Editions for this ISBN [ACE] </i> <br /><b>
  <a href=""https://www.goodreads.com/book/show/22073607"" rel=""nofollow"">ACE #1</a>
</b><br /><br />Clary Fray just wishes that her life would go back to normal. But what's normal when you're a demon-slaying Shadowhunter, your mother is in a magically induced coma, and you can suddenly see Downworlders like werewolves, vampires, and faeries? If Clary left the world of the Shadowhunters behind, it would mean more time with her best friend, Simon, who's becoming more than a friend. But the Shadowhunting world isn't ready to let her go — especially her handsome, infuriating, newfound brother, Jace. And Clary's only chance to help her mother is to track down rogue Shadowhunter Valentine, who is probably insane, certainly evil — and also her father.<br /><br />To complicate matters, someone in New York City is murdering Downworlder children. Is Valentine behind the killings — and if he is, what is he trying to do? When the second of the Mortal Instruments, the Soul-Sword, is stolen, the terrifying Inquisitor arrives to investigate and zooms right in on Jace. How can Clary stop Valentine if Jace is willing to betray everything he believes in to help their father?<br /><br />In this breathtaking sequel to <i>City of Bones</i>, Cassandra Clare lures her readers back into the dark grip of New York City's Downworld, where love is never safe and power becomes the deadliest temptation.",27165,688571,2008,453,Hardcover,True,"Eclipse (Twilight, #3);Insurgent (Divergent, #2);New Moon (Twilight, #2);Breaking Dawn (Twilight, #4);Cazadores De Sombras, Los Origenes I;Hush, Hush (Hush, Hush, #1);Catching Fire (The Hunger Games, #2);Allegiant (Divergent, #3);Mockingjay (The Hunger Games, #3);Crown of Midnight (Throne of Glass, #2);The Sea of Monsters (Percy Jackson and the Olympians, #2);The Elite (The Selection, #2);A Court of Thorns and Roses (A Court of Thorns and Roses, #1);Crescendo (Hush, Hush, #2);The One (The Selection, #3);A Court of Mist and Fury (A Court of Thorns and Roses, #2);Throne of Glass (Throne of Glass, #1);Frostbite (Vampire Academy, #2)",fantasy favorites young-adult ya books-i-own paranormal romance owned urban-fantasy series,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432730356l/1582996._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432730356l/1582996._SX98_.jpg
0,9864913,Jaya: An Illustrated Retelling of the Mahabharata,014310425X,Devdutt Pattanaik,2011,Penguin Global,eng,"High above the sky stands Swarga, paradise, abode of the gods. Still above is Vaikuntha, heaven, abode of God.<br /><br />The doorkeepers of Vaikuntha are the twins, Jaya and Vijaya, both whose names mean 'victory'. One keeps you in Swarga; the other raises you into Vaikuntha.<br /><br />In Vaikuntha there is bliss forever, in Swarga there is pleasure for only as long as you deserve. What is the difference between Jaya and Vijaya? Solve this puzzle and you will solve the mystery of the Mahabharata.<br /><br />In this enthralling retelling of India's greatest epic, the Mahabharata originally known as Jaya, Devdutt Pattanaik seamlessly weaves into a single narrative plots from the Sanskrit classic as well as its many folk and regional variants, including the Pandavani of Chhattisgarh, Gondhal of Maharashtra, Terukkuttu of Tamil Nadu and Yakshagana of Karnataka.<br /><br />Richly illustrated with over 250 line drawings by the author, the 108 chapters abound with little-known details such as the names of the hundred Kauravas, the worship of Draupadi as a goddess in Tamil Nadu, the stories of Astika, Madhavi, Jaimini, Aravan and Barbareek, the Mahabharata version of the Shakuntalam and the Ramayana, and the dating of the war based on astronomical data.<br /><br />With clarity and simplicity, the tales in this elegant volume reveal the eternal relevance of the Mahabharata, the complex and disturbing meditation on the human condition that has shaped Indian thought for over 3000 years.",1122,14123,2010,372,Paperback,True,"The Palace of Illusions;The Immortals of Meluha (Shiva Trilogy, #1);The Secret of the Nagas (Shiva Trilogy #2);The Oath of the Vayuputras (Shiva Trilogy, #3);Scion of Ikshvaku (Ram Chandra #1);Asura: Tale Of The Vanquished;Raavan: Enemy of Aryavarta (Ram Chandra #3);Ajaya: Roll of the Dice (Epic of the Kaurava Clan, #1);Sita: Warrior of Mithila (Ram Chandra #2);Chanakya's Chant;Five Point Someone: What Not to Do at IIT;Karna's Wife: The Outcast's Queen;The Krishna Key;The Forest of Enchantments;Rise of Kali: Duryodhana's Mahabharata (Epic of the Kaurava Clan #2);Shiva Trilogy (Shiva Trilogy #1-3);2 States: The Story of My Marriage;Yajnaseni: The Story of Draupadi",mythology favorites fiction india indian-authors indian religion owned classics indian-mythology,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357361164l/9864913._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357361164l/9864913._SX98_.jpg
0,43328,Rage of Angels,0006178731,Sidney Sheldon,1999,HarperCollins Publishers,eng,"A worldwide bestseller first published in 1980, this novel tells the story of Jennifer Parker, a successful lawyer who is loved by two men, one a politician, the other, a mafia don.",1065,33594,1980,512,Paperback,False,"Sidney Sheldon's Mistress of the Game;Sidney Sheldon's Angel of the Dark;Sidney Sheldon's After the Darkness;Sidney Sheldon's The Tides of Memory;Chasing Tomorrow (Tracy Whitney #2);Reckless (Tracy Whitney #3);2 States: The Story of My Marriage;Kaleidoscope;Five Point Someone: What Not to Do at IIT;Kane and Abel (Kane and Abel, #1);Sidney Sheldon’s The Silent Widow;The 3 Mistakes of My Life;RADICAL;Not a Penny More, Not a Penny Less;The Immortals of Meluha (Shiva Trilogy, #1);Showdown;Mistral's Daughter;The Secret of the Nagas (Shiva Trilogy #2)",fiction sidney-sheldon favorites thriller mystery romance suspense owned books-i-own mystery-thriller,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356445383l/43328._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356445383l/43328._SX98_.jpg
0,11235712,"Cinder (The Lunar Chronicles, #1)",0312641893,Marissa Meyer,2012,Feiwel and Friends,eng,"Sixteen-year-old Cinder is considered a technological mistake by most of society and a burden by her stepmother. Being cyborg does have its benefits, though: Cinder's brain interference has given her an uncanny ability to fix things (robots, hovers, her own malfunctioning parts), making her the best mechanic in New Beijing. This reputation brings Prince Kai himself to her weekly market booth, needing her to repair a broken android before the annual ball. He jokingly calls it ""a matter of national security,"" but Cinder suspects it's more serious than he's letting on.<br /><br />Although eager to impress the prince, Cinder's intentions are derailed when her younger stepsister, and only human friend, is infected with the fatal plague that's been devastating Earth for a decade. Blaming Cinder for her daughter's illness, Cinder's stepmother volunteers her body for plague research, an ""honor"" that no one has survived.<br /><br />But it doesn't take long for the scientists to discover something unusual about their new guinea pig. Something others would kill for.",50942,620316,2012,390,Hardcover,True,"The Selection (The Selection, #1);Red Queen (Red Queen, #1);Matched (Matched, #1);Divergent (Divergent, #1);City of Bones (The Mortal Instruments, #1);Throne of Glass (Throne of Glass, #1);The Lightning Thief (Percy Jackson and the Olympians, #1);A Court of Thorns and Roses (A Court of Thorns and Roses, #1);Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1);The Maze Runner (The Maze Runner, #1);Fangirl;The Hunger Games (The Hunger Games, #1);Shadow and Bone (The Shadow and Bone Trilogy, #1);Shatter Me (Shatter Me, #1);The Elite (The Selection, #2);Legend (Legend, #1);The One (The Selection, #3);To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",favorites young-adult fantasy sci-fi ya science-fiction books-i-own romance dystopian series,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470056948l/11235712._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470056948l/11235712._SX98_.jpg
0,13236544,"Nice Girls Don't Bite Their Neighbors (Jane Jameson, #4)",,Molly Harper,2012,Pocket,en-US,"WITH THIS RING, I THEE DEAD.<br /><br />Just as Jane Jameson’s unlife seems to be stabilizing, fate sinks its fangs firmly into her butt. Despite her near-phobia of wedding planning, her no-frills nighttime nuptials to her sexy boyfriend, Gabriel, are coming along smoothly. That is, until she turns a fatally wounded teenage acquaintance, and the Council pronounces her responsible for the newborn vamp until he can control his thirst.<br />     Jane’s kitchen barely holds enough Faux Type O to satiate the cute teen’s appetite <i>and</i> maintain Gabriel’s jealous streak at a slow simmer. As if keeping her hyperactive childe from sucking the blood out of the entire neighborhood isn’t enough to deal with, the persnickety ghost of Jane’s newly deceased grandma Ruthie has declared war on the fanged residents of River Oaks. Suddenly choosing monogrammed cocktail napkins and a cake she can’t even eat seem downright relaxing in comparison.<br />     Tensions inside the house are growing…and outside, a sinister force is aiming a stake straight for the center of Gabriel’s heart. Most brides just have to worry about choosing the right dress, but Jane fears that at this rate, she’ll never make it down the aisle for the wedding all nice girls dream of…",614,9785,2012,320,,True,"The Undead In My Bed (Dark Ones #10.5; Half-Moon Hollow #2.5; Midnight Liaisons #1.5);The Dragon's Psychic (Immortal Dragon #1);Black Water (Jane Yellowrock #6.3, #0.3, #7.5 );Real Vampires Have Curves (Glory St. Clair, #1);Cat o' Nine Tales (Jane Yellowrock);Wanted: Wild Thing (Midnight Liaisons, #4);Undead and Unappreciated (Undead, #3);The Accidental Werewolf (Accidentals, #1);The Jane Yellowrock World Companion;Must Love Fangs (Midnight Liaisons, #3);Undead and Unreturnable (Undead, #4);Beauty Dates the Beast (Midnight Liaisons, #1);Tempest Rising (Jane True, #1);Hell's Geek (Welcome To Hell, #5);The Trouble With Witches (Shadowvale, #1);Any Witch Way But Goode;The Christmas Pact;Undead and Unemployed (Undead, #2)",vampires paranormal romance paranormal-romance urban-fantasy fantasy vampire favorites humor audiobook,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328298243l/13236544._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328298243l/13236544._SX98_.jpg
0,34032339,The Steps,,Iveta Rēdliha,,,,,9,11,,,,False,None,review-copy women romance gothic dark contemporary mystery-thriller thriller suspense,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,13496,"A Game of Thrones (A Song of Ice and Fire, #1)",0553588486,George R.R. Martin,2005,Bantam,eng,"Here is the first volume in George R. R. Martin’s magnificent cycle of novels that includes A Clash of Kings and A Storm of Swords. As a whole, this series comprises a genuine masterpiece of modern fantasy, bringing together the best the genre has to offer. Magic, mystery, intrigue, romance, and adventure fill these pages and transport us to a world unlike any we have ever experienced. Already hailed as a classic, George R. R. Martin’s stunning series is destined to stand as one of the great achievements of imaginative fiction.<br /><br />A GAME OF THRONES<br /><br />Long ago, in a time forgotten, a preternatural event threw the seasons out of balance. In a land where summers can last decades and winters a lifetime, trouble is brewing. The cold is returning, and in the frozen wastes to the north of Winterfell, sinister and supernatural forces are massing beyond the kingdom’s protective Wall. At the center of the conflict lie the Starks of Winterfell, a family as harsh and unyielding as the land they were born to. Sweeping from a land of brutal cold to a distant summertime kingdom of epicurean plenty, here is a tale of lords and ladies, soldiers and sorcerers, assassins and bastards, who come together in a time of grim omens.<br /><br />Here an enigmatic band of warriors bear swords of no human metal; a tribe of fierce wildlings carry men off into madness; a cruel young dragon prince barters his sister to win back his throne; and a determined woman undertakes the most treacherous of journeys. Amid plots and counterplots, tragedy and betrayal, victory and terror, the fate of the Starks, their allies, and their enemies hangs perilously in the balance, as each endeavors to win that deadliest of conflicts: the game of thrones.<br /><br />source: georgerrmartin.com",52733,1872282,1996,835,Mass Market Paperback,True,"The Hobbit, or There and Back Again;The Fellowship of the Ring (The Lord of the Rings, #1);Harry Potter and the Sorcerer's Stone (Harry Potter, #1);The Hobbit, Part One;A Game of Thrones #1;Eragon (The Inheritance Cycle, #1);The Name of the Wind (The Kingkiller Chronicle, #1);The Hunger Games (The Hunger Games, #1);The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1);Twilight (Twilight, #1);Angels & Demons (Robert Langdon, #1);The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1);1984;The Golden Compass (His Dark Materials, #1);Ender's Game (Ender's Saga, #1);Dune (Dune, #1);BookRags Summary:  A Storm of Swords;Harry Potter and the Deathly Hallows (Harry Potter, #7)",fantasy favorites fiction owned books-i-own series favourites epic-fantasy kindle sci-fi-fantasy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562726234l/13496._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562726234l/13496._SY160_.jpg
